OID_,Nom,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,MEDIAN,PCT90,Annee,Latitude,Longitude
86, Ulu,7,918.000000000000000,710.142738060000056,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2018,7510100.643740000203252,-6159876.020990000106394
87,Muskox_Project,8,917.000000000000000,710.250110515999950,0.000000000000000,16.757877349899999,16.757877349899999,0.105585753011000,0.927579776693000,96.822135511100001,0.000000000000000,0.000000000000000,2018,7588845.917620000429451,-6239744.381790000014007
88,Ferguson_lake,9,916.000000000000000,709.628590326999984,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2018,7148637.360960000194609,-5922763.648249999620020
89,Storm_Copper,10,918.000000000000000,710.946886739999968,0.000000000000000,10.476239204400001,10.476239204400001,0.093969813601800,0.670581837739000,86.264288886499997,0.000000000000000,0.000000000000000,2018,8148470.463440000079572,-4078909.195549999829382
90,Mine_Meliadine,1,1450.000000000000000,1125.336121320000075,0.000000000000000,16.147516250599999,16.147516250599999,0.071194228066200,0.763406170194000,103.231630695999996,0.000000000000000,0.000000000000000,2019,7161640.171190000139177,-5619192.697039999999106
91,Mine_Baffinland,2,15924.000000000000000,12349.594170700000177,0.000000000000000,25.640981674199999,25.640981674199999,0.021704723868700,0.506436211510000,345.626022884999998,0.000000000000000,0.000000000000000,2019,7883979.005350000225008,-3857708.481070000212640
92,Mine_Hope_Bay,3,2372.000000000000000,710.287853897999980,0.000000000000000,8.588823318479999,8.588823318479999,0.022860193607000,0.283495807038000,54.224379235900003,0.000000000000000,0.000000000000000,2019,7616867.526840000413358,-5724257.075199999846518
93,Mine_Meadowbank,4,19662.000000000000000,15231.283375200000592,0.000000000000000,20.782459258999999,20.782459258999999,0.009824678974400,0.293037847265000,193.172837995000009,0.000000000000000,0.000000000000000,2019,7343493.144229999743402,-5590595.514489999972284
94,Mine_Lupin,5,917.000000000000000,710.002412703000005,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2019,7409124.656639999710023,-6358136.443280000239611
95,Jericho_Diamond_Mine,6,916.000000000000000,710.031475330000035,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2019,7429872.413270000368357,-6335256.260540000163019
96, Ulu,7,918.000000000000000,710.142738060000056,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2019,7510100.643740000203252,-6159876.020990000106394
97,Muskox_Project,8,917.000000000000000,710.250110515999950,0.000000000000000,16.443803787200000,16.443803787200000,0.095353377372800,0.881213808363000,87.439047050799999,0.000000000000000,0.000000000000000,2019,7588845.917620000429451,-6239744.381790000014007
98,Ferguson_lake,9,916.000000000000000,709.628590326999984,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2019,7148637.360960000194609,-5922763.648249999620020
99,Storm_Copper,10,918.000000000000000,710.946886739999968,0.000000000000000,9.484439849850000,9.484439849850000,0.074178932049500,0.548216684325000,68.096259621399994,0.000000000000000,0.000000000000000,2019,8148470.463440000079572,-4078909.195549999829382
100,Mine_Meliadine,1,1450.000000000000000,1125.336121320000075,0.000000000000000,18.657060623200000,18.657060623200000,0.087684374731700,0.933493017172000,127.142343361000002,0.000000000000000,0.000000000000000,2020,7161640.171190000139177,-5619192.697039999999106
