OID_,Nom,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,MEDIAN,PCT90,Annee,Latitude,Longitude
83,Mine_Meadowbank,4,72314.000000000000000,55999.472371999996540,0.000000000000000,24.476266860999999,24.476266860999999,0.018569865578700,0.542230067356000,1342.861259459999928,0.000000000000000,0.000000000000000,2008,7343493.144229999743402,-5590595.514489999972284
84,Mine_Lupin,5,917.000000000000000,710.002412703000005,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2008,7409124.656639999710023,-6358136.443280000239611
85,Jericho_Diamond_Mine,6,916.000000000000000,710.031475330000035,0.000000000000000,9.085595130920000,9.085595130920000,0.041378347634200,0.562788127271000,37.902566432999997,0.000000000000000,0.000000000000000,2008,7429872.413270000368357,-6335256.260540000163019
86, Ulu,7,1640.000000000000000,1270.668668479999951,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2008,7510100.643740000203252,-6159876.020990000106394
87,Muskox_Project,8,1808.000000000000000,1400.446029120000048,0.000000000000000,18.725759506199999,18.725759506199999,0.295314394531000,1.934822405790000,533.928425311999945,0.000000000000000,0.000000000000000,2008,7588845.917620000429451,-6239744.381790000014007
88,Ferguson_lake,9,916.000000000000000,709.628590326999984,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2008,7148637.360960000194609,-5922763.648249999620020
89,Storm_Copper,10,918.000000000000000,710.946886739999968,0.000000000000000,17.142366409299999,17.142366409299999,0.931928970715000,3.265060277430000,855.510795116000054,0.000000000000000,0.000000000000000,2008,8148470.463440000079572,-4078909.195549999829382
90,Mine_Meliadine,1,5532.000000000000000,4281.925827519999984,0.000000000000000,34.048133850100001,34.048133850100001,0.172948156675000,1.960161208740000,956.749202728000000,0.000000000000000,0.000000000000000,2009,7161640.171190000139177,-5619192.697039999999106
91,Mine_Baffinland,2,11672.000000000000000,9048.950443760000780,0.000000000000000,11.752351760900000,11.752351760900000,0.005391822439750,0.238281853824000,62.933351516700000,0.000000000000000,0.000000000000000,2009,7883979.005350000225008,-3857708.481070000212640
92,Mine_Hope_Bay,3,2265.000000000000000,1752.964879299999893,0.000000000000000,9.763379096980000,9.763379096980000,0.069579188871100,0.743544427994000,157.596862793000014,0.000000000000000,0.000000000000000,2009,7616867.526840000413358,-5724257.075199999846518
93,Mine_Meadowbank,4,72293.000000000000000,55999.472371999996540,0.000000000000000,31.485052108800001,31.485052108800001,0.019342278041800,0.576960744115000,1398.311306479999985,0.000000000000000,0.000000000000000,2009,7343493.144229999743402,-5590595.514489999972284
94,Mine_Lupin,5,923.000000000000000,710.002412703000005,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2009,7409124.656639999710023,-6358136.443280000239611
95,Jericho_Diamond_Mine,6,917.000000000000000,710.031475330000035,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2009,7429872.413270000368357,-6335256.260540000163019
96, Ulu,7,1640.000000000000000,1270.668668479999951,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2009,7510100.643740000203252,-6159876.020990000106394
97,Muskox_Project,8,1805.000000000000000,1400.446029120000048,0.000000000000000,23.089391708400001,23.089391708400001,0.294037174848000,2.126476296210000,530.737100600999952,0.000000000000000,0.000000000000000,2009,7588845.917620000429451,-6239744.381790000014007
98,Ferguson_lake,9,917.000000000000000,709.628590326999984,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2009,7148637.360960000194609,-5922763.648249999620020
99,Storm_Copper,10,914.000000000000000,710.946886739999968,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2009,8148470.463440000079572,-4078909.195549999829382
100,Mine_Meliadine,1,5532.000000000000000,4281.925827519999984,0.000000000000000,43.748882293699999,43.748882293699999,0.203110465690000,2.208494438610000,1123.607096199999887,0.000000000000000,0.000000000000000,2010,7161640.171190000139177,-5619192.697039999999106
101,Mine_Baffinland,2,11672.000000000000000,9048.950443760000780,0.000000000000000,11.127953529399999,11.127953529399999,0.013686109970000,0.361928174176000,159.744275570000013,0.000000000000000,0.000000000000000,2010,7883979.005350000225008,-3857708.481070000212640
102,Mine_Hope_Bay,3,2265.000000000000000,1752.964879299999893,0.000000000000000,16.697267532300000,16.697267532300000,0.282503741940000,1.819100750440000,639.870975494000049,0.000000000000000,0.000000000000000,2010,7616867.526840000413358,-5724257.075199999846518
103,Mine_Meadowbank,4,72293.000000000000000,55999.472371999996540,0.000000000000000,36.684261321999998,36.684261321999998,0.029659198058800,0.730957123214000,2144.152405259999796,0.000000000000000,0.000000000000000,2010,7343493.144229999743402,-5590595.514489999972284
104,Mine_Lupin,5,923.000000000000000,710.002412703000005,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2010,7409124.656639999710023,-6358136.443280000239611
105,Jericho_Diamond_Mine,6,917.000000000000000,710.031475330000035,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2010,7429872.413270000368357,-6335256.260540000163019
106, Ulu,7,1640.000000000000000,1270.668668479999951,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2010,7510100.643740000203252,-6159876.020990000106394
107,Muskox_Project,8,1805.000000000000000,1400.446029120000048,0.000000000000000,17.903842925999999,17.903842925999999,0.271064704409000,1.807325711540000,489.271791457999996,0.000000000000000,0.000000000000000,2010,7588845.917620000429451,-6239744.381790000014007
108,Ferguson_lake,9,917.000000000000000,709.628590326999984,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2010,7148637.360960000194609,-5922763.648249999620020
109,Storm_Copper,10,914.000000000000000,710.946886739999968,0.000000000000000,17.397563934299999,17.397563934299999,0.949714310060000,3.358125845370000,868.038879394999981,0.000000000000000,0.000000000000000,2010,8148470.463440000079572,-4078909.195549999829382
110,Mine_Meliadine,1,5532.000000000000000,4281.925827519999984,0.000000000000000,30.490659713700001,30.490659713700001,0.194988700245000,1.909049970890000,1078.677489760000071,0.000000000000000,0.000000000000000,2011,7161640.171190000139177,-5619192.697039999999106
111,Mine_Baffinland,2,11672.000000000000000,9048.950443760000780,0.000000000000000,9.654928207399999,9.654928207399999,0.012534166746900,0.329582908066000,146.298794270000002,0.000000000000000,0.000000000000000,2011,7883979.005350000225008,-3857708.481070000212640
112,Mine_Hope_Bay,3,2265.000000000000000,1752.964879299999893,0.000000000000000,22.679283142100001,22.679283142100001,0.315556550815000,2.027148253990000,714.735587596999949,0.000000000000000,0.000000000000000,2011,7616867.526840000413358,-5724257.075199999846518
113,Mine_Meadowbank,4,72293.000000000000000,55999.472371999996540,0.000000000000000,39.679992675800001,39.679992675800001,0.029908938936400,0.780223773553000,2162.206922530000156,0.000000000000000,0.000000000000000,2011,7343493.144229999743402,-5590595.514489999972284
114,Mine_Lupin,5,923.000000000000000,710.002412703000005,0.000000000000000,8.205698013310000,8.205698013310000,0.050040245056200,0.619097450676000,46.187146186800000,0.000000000000000,0.000000000000000,2011,7409124.656639999710023,-6358136.443280000239611
